"label","redshift","ebv","filename"
"SDSS J131350.32+425320.7",0.1949,0.010298394,"data/spec-1346-52822-0468.fits"
"SDSS J131354.25+425916.9",0.1948,0.009345894,"data/spec-1346-52822-0471.fits"
"SDSS J141418.96+415658.8",0.5334,0.011242972,"data/spec-1347-52823-0550.fits"
"SDSS J141439.80+395935.3",0.531,0.011486846,"data/spec-1349-52797-0232.fits"
"SDSS J141415.22+391326.4",0.2938,0.011541173,"data/spec-1350-52786-0545.fits"
"SDSS J151517.26+380307.0",0.2355,0.014827703,"data/spec-1352-52819-0419.fits"
"SDSS J101018.67+393121.0",0.5305,0.014873469,"data/spec-1357-53034-0051.fits"
"SDSS J111150.64+450227.6",0.4513,0.013567945,"data/spec-1364-53061-0546.fits"
"SDSS J111143.34+451612.7",0.2036,0.015031185,"data/spec-1365-53062-0429.fits"
"SDSS J121243.43+442438.8",0.1256,0.011956195,"data/spec-1371-52821-0166.fits"
"SDSS J121254.99+444213.8",0.2284,0.023240611,"data/spec-1373-53063-0197.fits"
"SDSS J121228.68+435628.4",0.2439,0.018736608,"data/spec-1373-53063-0290.fits"
"SDSS J131339.74+445235.0",0.0906,0.017591348,"data/spec-1375-53084-0544.fits"
"SDSS J131317.91+394737.6",0.1938,0.0061012674,"data/spec-1377-53050-0222.fits"
"SDSS J141441.21+402632.5",0.0806,0.013631979,"data/spec-1379-53084-0443.fits"
"SDSS J141440.99+383710.4",0.7585,0.01348762,"data/spec-1380-53084-0032.fits"
"SDSS J151545.28+340312.5",0.5395,0.013876307,"data/spec-1384-53121-0087.fits"
"SDSS J151543.68+342617.0",0.6194,0.01692385,"data/spec-1385-53108-0467.fits"
"SDSS J151509.20+335324.7",0.1353,0.020253457,"data/spec-1386-53116-0526.fits"
"SDSS J151533.74+340635.1",0.1996,0.018133251,"data/spec-1386-53116-0607.fits"
"SDSS J151531.41+323750.5",0.6291,0.020440377,"data/spec-1387-53118-0494.fits"
"SDSS J151544.23+294326.5",0.4565,0.025890414,"data/spec-1389-53135-0094.fits"
"SDSS J151525.66+275343.4",0.0745,0.031619806,"data/spec-1391-52817-0267.fits"
"SDSS J151522.04+281323.1",0.1493,0.038957994,"data/spec-1391-52817-0471.fits"
"SDSS J161631.36+273643.0",0.1584,0.043785416,"data/spec-1392-52822-0610.fits"
"SDSS J141439.82+421141.1",0.2685,0.0124870185,"data/spec-1396-53112-0587.fits"
"SDSS J151525.14+390829.0",0.2282,0.01143973,"data/spec-1398-53146-0109.fits"
"SDSS J151525.06+401354.5",0.2506,0.014526773,"data/spec-1398-53146-0587.fits"
"SDSS J151523.76+380932.6",0.5654,0.0147416815,"data/spec-1399-53172-0180.fits"
"SDSS J151530.83+363303.7",0.4389,0.017308272,"data/spec-1401-53144-0451.fits"
"SDSS J151538.03+355708.1",0.1286,0.02184232,"data/spec-1401-53144-0517.fits"
"SDSS J151544.12+343503.9",0.5514,0.026144397,"data/spec-1402-52872-0238.fits"
"SDSS J151512.69+353853.4",0.432,0.030948116,"data/spec-1402-52872-0571.fits"
"SDSS J161652.70+311350.8",0.2317,0.02592447,"data/spec-1405-52826-0278.fits"
"SDSS J161603.27+290832.1",0.4375,0.036030818,"data/spec-1407-52886-0490.fits"
"SDSS J161659.18+292415.4",0.5391,0.046581578,"data/spec-1407-52886-0616.fits"
"SDSS J161616.89+265234.3",0.4237,0.030989975,"data/spec-1408-52822-0284.fits"
"SDSS J161653.37+245746.4",0.5846,0.038217463,"data/spec-1409-52824-0054.fits"
"SDSS J171720.65+215231.7",0.2097,0.06550722,"data/spec-1415-52885-0040.fits"
"SDSS J151523.85+360629.7",0.3177,0.021128796,"data/spec-1416-52875-0114.fits"
"SDSS J151513.76+370235.4",0.2347,0.019673856,"data/spec-1416-52875-0407.fits"
"SDSS J151543.62+340228.3",0.1517,0.025515972,"data/spec-1417-53141-0124.fits"
"SDSS J151529.36+351328.6",0.1195,0.024094872,"data/spec-1418-53142-0370.fits"
"SDSS J161618.79+305436.9",0.1531,0.033365585,"data/spec-1420-53146-0262.fits"
"SDSS J161615.05+234942.9",0.1034,0.05595467,"data/spec-1424-52912-0515.fits"
"SDSS J171750.23+195143.3",0.189,0.076503165,"data/spec-1425-52913-0297.fits"
"SDSS J101055.08+392047.1",0.2096,0.011794345,"data/spec-1428-52998-0550.fits"
"SDSS J101027.19+451215.3",0.579,0.01885064,"data/spec-1431-52992-0541.fits"
"SDSS J101056.37+393941.0",0.1507,0.014547299,"data/spec-1432-53003-0274.fits"
"SDSS J111140.54+400422.9",0.4569,0.0106938165,"data/spec-1437-53046-0260.fits"
"SDSS J111132.72+414414.0",0.2041,0.01784421,"data/spec-1443-53055-0222.fits"
"SDSS J111154.18+415652.7",0.445,0.018000076,"data/spec-1447-53120-0189.fits"
"SDSS J121239.40+470627.6",0.0939,0.017672993,"data/spec-1451-53117-0190.fits"
"SDSS J121220.64+415817.0",0.221,0.021727465,"data/spec-1452-53112-0068.fits"
"SDSS J121252.58+430224.4",0.2071,0.023565147,"data/spec-1452-53112-0485.fits"
"SDSS J131344.39+454457.8",0.6095,0.012066873,"data/spec-1459-53117-0112.fits"
"SDSS J131323.07+455334.8",0.5602,0.011816396,"data/spec-1461-53062-0252.fits"
"SDSS J131337.43+454933.7",0.4627,0.01170856,"data/spec-1461-53062-0293.fits"
"SDSS J131353.81+405852.1",0.2118,0.010653951,"data/spec-1462-53112-0068.fits"
"SDSS J131322.44+463226.6",0.3628,0.019563247,"data/spec-1463-53063-0554.fits"
"SDSS J131320.24+450349.1",0.5113,0.027191086,"data/spec-1465-53082-0119.fits"
"SDSS J232338.59-010139.3",0.5499,0.0331107,"data/spec-1487-52964-0010.fits"
"SDSS J232306.09-000349.8",0.59,0.033536356,"data/spec-1487-52964-0311.fits"
"SDSS J232313.00+010739.2",0.4209,0.03057544,"data/spec-1488-52965-0606.fits"
"SDSS J000030.59-011548.4",0.1348,0.05001774,"data/spec-1496-52883-0089.fits"
"SDSS J010105.17-011346.4",0.2651,0.04137017,"data/spec-1498-52914-0252.fits"
"SDSS J010129.71-000716.6",0.5951,0.033160508,"data/spec-1499-53001-0039.fits"
"SDSS J010141.11+010608.5",0.2809,0.032293666,"data/spec-1499-53001-0522.fits"
"SDSS J010150.72+000736.6",0.6331,0.035174914,"data/spec-1500-53730-0511.fits"
"SDSS J020218.47-002409.7",0.4276,0.025333581,"data/spec-1510-52992-0145.fits"
"SDSS J020223.21+011432.7",0.4316,0.035471167,"data/spec-1510-52992-0521.fits"
"SDSS J020248.40+004524.4",0.5437,0.07633114,"data/spec-1562-53052-0552.fits"
"SDSS J161641.42+272556.9",0.5411,0.04238901,"data/spec-1577-53495-0287.fits"
"SDSS J070740.51+212037.2",0.6432,0.06907102,"data/spec-1583-52941-0518.fits"
"SDSS J080851.60+263726.9",0.3814,0.06819752,"data/spec-1586-52945-0360.fits"
"SDSS J080828.03+274729.3",0.1922,0.03648782,"data/spec-1587-52964-0418.fits"
"SDSS J080801.09+280025.5",0.6865,0.050813276,"data/spec-1588-52965-0245.fits"
"SDSS J080814.55+285059.9",0.3791,0.051560253,"data/spec-1588-52965-0414.fits"
"SDSS J080839.47+290124.6",0.6862,0.049695656,"data/spec-1588-52965-0460.fits"
"SDSS J090926.89+300607.0",0.6091,0.025309043,"data/spec-1590-52974-0087.fits"
"SDSS J080810.64+312136.2",0.1387,0.022002684,"data/spec-1590-52974-0397.fits"
"SDSS J090939.20+323524.9",0.4942,0.021449976,"data/spec-1591-52976-0543.fits"
"SDSS J090911.58+345615.8",0.5293,0.011547499,"data/spec-1594-52992-0142.fits"
"SDSS J090952.76+355358.9",0.1366,0.0115616545,"data/spec-1594-52992-0417.fits"
"SDSS J101055.34+110252.2",0.1453,0.018382823,"data/spec-1602-53117-0117.fits"
"SDSS J111148.31+111542.8",0.1628,0.021262296,"data/spec-1604-53078-0096.fits"
"SDSS J111150.53+112702.1",0.4974,0.013496185,"data/spec-1604-53078-0309.fits"
"SDSS J111138.40+121024.5",0.3966,0.020201128,"data/spec-1604-53078-0512.fits"
"SDSS J111123.80+115342.4",0.6088,0.039343003,"data/spec-1607-53083-0301.fits"
"SDSS J111131.85+112403.6",0.3072,0.04083605,"data/spec-1608-53138-0208.fits"
"SDSS J121243.18+133817.5",0.2623,0.029747564,"data/spec-1611-53147-0565.fits"
"SDSS J121259.91+134027.6",0.5698,0.03450615,"data/spec-1615-53166-0364.fits"
"SDSS J121209.83+124854.5",0.1945,0.02891336,"data/spec-1615-53166-0434.fits"
"SDSS J121201.59+073234.9",0.4967,0.014559814,"data/spec-1623-53089-0392.fits"
"SDSS J121241.47+080651.2",0.1393,0.0212352,"data/spec-1625-53140-0626.fits"
"SDSS J030333.33-003216.5",0.3525,0.11008307,"data/spec-1629-52945-0132.fits"
"SDSS J030313.89-002747.8",0.3556,0.07054131,"data/spec-1632-52996-0149.fits"
"SDSS J030319.39+002530.6",0.3528,0.10180911,"data/spec-1632-52996-0467.fits"
"SDSS J030315.08+001010.6",0.348,0.08509315,"data/spec-1632-52996-0500.fits"
"SDSS J030315.48+004617.8",0.399,0.1555274,"data/spec-1632-52996-0577.fits"
"SDSS J030302.53-000058.6",0.3081,0.19383179,"data/spec-1633-52998-0272.fits"
"SDSS J030306.81-065548.4",0.3916,0.06846556,"data/spec-1634-53299-0272.fits"
"SDSS J030331.69-070224.0",0.3578,0.07912948,"data/spec-1635-53053-0053.fits"
"SDSS J040452.38-053228.7",0.3204,0.0924427,"data/spec-1635-53053-0557.fits"
"SDSS J040428.42-053644.5",0.3634,0.07572736,"data/spec-1636-53061-0032.fits"
"SDSS J040456.46-042323.2",0.3476,0.10633634,"data/spec-1636-53061-0328.fits"
"SDSS J141441.30+334107.8",0.1312,0.014260345,"data/spec-1646-53498-0165.fits"
"SDSS J141419.41+322601.8",0.0873,0.016198812,"data/spec-1647-53531-0129.fits"
"SDSS J131306.39+522511.8",0.4951,0.012738253,"data/spec-1667-53430-0454.fits"
"SDSS J131339.31+503102.2",0.3812,0.010757555,"data/spec-1668-53433-0261.fits"
"SDSS J131318.10+513022.3",0.3325,0.009988621,"data/spec-1669-53433-0566.fits"
"SDSS J131352.77+503739.7",0.6359,0.011455774,"data/spec-1669-53433-0627.fits"
"SDSS J141450.22+463303.1",0.247,0.016065255,"data/spec-1674-53464-0196.fits"
"SDSS J141406.25+474042.3",0.2864,0.021611942,"data/spec-1674-53464-0380.fits"
"SDSS J141425.22+471848.7",0.3255,0.015948206,"data/spec-1674-53464-0625.fits"
"SDSS J151524.53+452843.9",0.5214,0.019522328,"data/spec-1676-53147-0568.fits"
"SDSS J151515.08+431959.7",0.2077,0.017787524,"data/spec-1677-53148-0116.fits"
"SDSS J151531.68+382248.7",0.5799,0.016287759,"data/spec-1680-53171-0121.fits"
"SDSS J151549.50+385601.3",0.5528,0.018080026,"data/spec-1680-53171-0134.fits"
"SDSS J161636.40+334406.7",0.1224,0.022574082,"data/spec-1684-53239-0622.fits"
"SDSS J161645.11+310632.1",0.3789,0.021388866,"data/spec-1685-53463-0346.fits"
"SDSS J161641.48+304624.9",0.5703,0.01964048,"data/spec-1685-53463-0492.fits"
"SDSS J161645.58+304353.2",0.5078,0.026108379,"data/spec-1685-53463-0624.fits"
"SDSS J171711.60+244313.2",0.8117,0.050924595,"data/spec-1687-53260-0628.fits"
"SDSS J121202.48+122022.8",0.4857,0.032556795,"data/spec-1694-53472-0426.fits"
"SDSS J131316.81+123221.5",0.2825,0.031788602,"data/spec-1697-53142-0624.fits"
"SDSS J131356.77+114146.9",0.2026,0.02477086,"data/spec-1698-53146-0433.fits"
"SDSS J131346.20+114009.2",0.5596,0.027318941,"data/spec-1699-53148-0141.fits"
"SDSS J131333.36+121724.3",0.1204,0.03343561,"data/spec-1701-53142-0483.fits"
"SDSS J131300.78+121040.8",0.567,0.024934474,"data/spec-1701-53142-0635.fits"
"SDSS J131346.10+102609.0",0.1232,0.030774321,"data/spec-1702-53144-0121.fits"
"SDSS J141429.88+133912.0",0.0851,0.022950625,"data/spec-1708-53503-0620.fits"
"SDSS J141414.07+094551.0",0.2525,0.02766384,"data/spec-1709-53533-0132.fits"
"SDSS J141457.24+094859.1",0.2202,0.024350584,"data/spec-1711-53535-0153.fits"
"SDSS J161619.52+071329.2",0.3604,0.044088412,"data/spec-1728-53228-0061.fits"
"SDSS J161658.00+074204.3",0.3373,0.046022303,"data/spec-1730-53498-0310.fits"
"SDSS J161628.83+060848.5",0.3327,0.05537939,"data/spec-1732-53501-0003.fits"
"SDSS J070742.37+392623.7",0.1103,0.05928596,"data/spec-1734-53034-0129.fits"
"SDSS J070755.65+422034.8",0.3563,0.054667633,"data/spec-1735-53035-0431.fits"
"SDSS J090935.49+105210.5",0.1654,0.046934925,"data/spec-1739-53050-0421.fits"
"SDSS J101013.14+124226.2",0.1481,0.031988967,"data/spec-1744-53055-0423.fits"
"SDSS J101000.09+132254.4",0.2229,0.04553717,"data/spec-1745-53061-0385.fits"
"SDSS J101034.22+140120.5",0.2061,0.03609917,"data/spec-1748-53112-0483.fits"
"SDSS J080825.81+073235.3",0.3503,0.025118252,"data/spec-1756-53080-0448.fits"
"SDSS J111149.06+151227.6",0.565,0.039510828,"data/spec-1763-53463-0491.fits"
"SDSS J121205.31+160701.6",0.1556,0.02551913,"data/spec-1767-53436-0528.fits"
"SDSS J121253.24+153625.4",0.838,0.025865905,"data/spec-1768-53442-0488.fits"
"SDSS J121209.88+154952.2",0.4135,0.025773903,"data/spec-1768-53442-0537.fits"
"SDSS J121212.97+144121.0",0.58,0.024305008,"data/spec-1771-53498-0262.fits"
"SDSS J131327.46+145338.5",0.5847,0.022984823,"data/spec-1772-53089-0632.fits"
"SDSS J080854.50+494627.6",0.5753,0.04505333,"data/spec-1780-53090-0094.fits"
"SDSS J080854.90+553421.1",0.2414,0.042498592,"data/spec-1783-53386-0144.fits"
"SDSS J131346.66+081527.3",0.2295,0.026531758,"data/spec-1806-53559-0256.fits"
"SDSS J141443.00+094821.0",0.182,0.020384267,"data/spec-1810-53794-0429.fits"
"SDSS J141438.63+051921.8",0.2002,0.03492525,"data/spec-1827-53531-0008.fits"
"SDSS J141445.73+353218.5",0.1654,0.014464236,"data/spec-1839-53471-0366.fits"
"SDSS J141412.07+321102.2",0.3406,0.013200749,"data/spec-1841-53491-0117.fits"
"SDSS J141456.38+325137.6",0.4198,0.008300665,"data/spec-1841-53491-0496.fits"
"SDSS J151519.95+243238.7",0.143,0.045263994,"data/spec-1850-53786-0209.fits"
"SDSS J161648.45+210222.2",0.4247,0.076472744,"data/spec-1853-53566-0222.fits"
"SDSS J161659.42+211001.6",0.5332,0.078168154,"data/spec-1853-53566-0272.fits"
"SDSS J070740.96+505024.0",0.0544,0.0414852,"data/spec-1869-53327-0011.fits"
"SDSS J222256.47+005155.2",0.4197,0.075534135,"data/spec-1901-53261-0407.fits"
"SDSS J080819.09+183556.5",0.3999,0.030947866,"data/spec-1923-53319-0400.fits"
"SDSS J080819.58+214225.5",0.4084,0.037476614,"data/spec-1924-53330-0551.fits"
"SDSS J080811.22+223324.1",0.1734,0.041710228,"data/spec-1927-53321-0604.fits"
"SDSS J080833.45+222116.8",0.2007,0.037183844,"data/spec-1929-53349-0156.fits"
"SDSS J080851.15+252714.3",0.4298,0.040072788,"data/spec-1930-53347-0176.fits"
"SDSS J080829.52+271515.7",0.1812,0.030147037,"data/spec-1932-53350-0551.fits"
"SDSS J080835.34+244136.1",0.2567,0.034105815,"data/spec-1933-53381-0138.fits"
"SDSS J090923.70+282955.6",0.4409,0.029612092,"data/spec-1934-53357-0625.fits"
"SDSS J090933.95+265419.6",0.3407,0.03658875,"data/spec-1935-53387-0162.fits"
"SDSS J090916.81+263932.6",0.4881,0.03498087,"data/spec-1935-53387-0183.fits"
"SDSS J090903.34+285816.0",0.24,0.021096222,"data/spec-1937-53388-0442.fits"
"SDSS J090946.03+283526.7",0.1422,0.023541857,"data/spec-1937-53388-0470.fits"
"SDSS J090944.18+300922.0",0.1298,0.02680675,"data/spec-1938-53379-0309.fits"
"SDSS J090901.78+274607.9",0.5308,0.022408118,"data/spec-1940-53383-0340.fits"
"SDSS J090938.25+302837.1",0.2727,0.025997937,"data/spec-1941-53386-0281.fits"
"SDSS J090952.20+295106.9",0.5326,0.019435301,"data/spec-1947-53431-0363.fits"
"SDSS J101054.91+302418.3",0.1869,0.01955144,"data/spec-1950-53436-0575.fits"
"SDSS J101002.40+300834.0",0.4966,0.022533033,"data/spec-1969-53383-0056.fits"
"SDSS J101043.51+303214.2",0.5608,0.020652032,"data/spec-1969-53383-0535.fits"
"SDSS J111144.22+405946.0",0.539,0.018414687,"data/spec-1970-53386-0376.fits"
"SDSS J121226.99+325429.3",0.5357,0.0189987,"data/spec-1971-53472-0398.fits"
"SDSS J111142.73+395946.0",0.1836,0.017763566,"data/spec-1972-53466-0470.fits"
"SDSS J111153.75+310639.7",0.3727,0.021952137,"data/spec-1974-53430-0234.fits"
"SDSS J111109.17+324333.3",0.5256,0.0225195,"data/spec-1974-53430-0341.fits"
"SDSS J121259.83+310754.3",0.5636,0.015591705,"data/spec-1975-53734-0041.fits"
"SDSS J111119.21+302825.4",0.5224,0.016117252,"data/spec-1979-53431-0078.fits"
"SDSS J111130.89+310519.3",0.3097,0.017135022,"data/spec-1979-53431-0089.fits"
"SDSS J111150.49+312509.1",0.3638,0.017269004,"data/spec-1979-53431-0152.fits"
"SDSS J111107.28+322548.1",0.38,0.025119556,"data/spec-1979-53431-0424.fits"
"SDSS J101056.15+343703.3",0.4913,0.014391708,"data/spec-1983-53442-0355.fits"
"SDSS J121206.79+394319.3",0.4073,0.01574575,"data/spec-1984-53433-0299.fits"
"SDSS J121230.24+410934.7",0.1909,0.028094372,"data/spec-1984-53433-0442.fits"
"SDSS J121231.76+403125.1",0.4364,0.02040195,"data/spec-1984-53433-0476.fits"
"SDSS J121240.80+390514.4",0.4848,0.013775193,"data/spec-1985-53431-0216.fits"
"SDSS J111113.13+382802.4",0.7798,0.022013873,"data/spec-1988-53469-0245.fits"
"SDSS J121231.66+381043.4",0.4849,0.01527167,"data/spec-1989-53772-0156.fits"
"SDSS J121230.40+384620.6",0.1024,0.011028844,"data/spec-1992-53466-0485.fits"
"SDSS J121215.16+410849.4",0.4747,0.024770193,"data/spec-1995-53415-0609.fits"
"SDSS J111115.25+385817.4",0.3366,0.018631034,"data/spec-1996-53436-0124.fits"
"SDSS J101010.18+382255.3",0.6077,0.022418048,"data/spec-1998-53433-0401.fits"
"SDSS J121204.19+372300.1",0.2794,0.01607892,"data/spec-2000-53495-0011.fits"
"SDSS J121218.03+381531.6",0.4093,0.024905913,"data/spec-2001-53493-0158.fits"
"SDSS J121216.40+371315.4",0.1931,0.020811573,"data/spec-2001-53493-0241.fits"
"SDSS J121218.93+371932.8",0.6038,0.01888827,"data/spec-2003-53442-0326.fits"
"SDSS J121207.34+364145.1",0.4756,0.010928188,"data/spec-2003-53442-0587.fits"
"SDSS J121208.58+333454.1",0.2256,0.017607093,"data/spec-2006-53476-0263.fits"
"SDSS J101049.68+385159.8",0.4664,0.017055342,"data/spec-2007-53474-0542.fits"
"SDSS J121237.83+353437.3",0.1605,0.015081405,"data/spec-2010-53495-0001.fits"
"SDSS J121233.07+354053.9",0.6167,0.011641071,"data/spec-2010-53495-0246.fits"
"SDSS J111113.41+342744.6",0.2064,0.021393334,"data/spec-2012-53493-0109.fits"
"SDSS J101047.96+324542.4",0.6487,0.018239556,"data/spec-2019-53430-0576.fits"
"SDSS J121253.76+332602.2",0.5106,0.017132351,"data/spec-2020-53431-0211.fits"
"SDSS J111159.51+370738.2",0.1282,0.019964192,"data/spec-2027-53433-0053.fits"
"SDSS J111102.57+352044.9",0.458,0.018837435,"data/spec-2034-53466-0486.fits"
"SDSS J111107.59+365119.6",0.479,0.019781038,"data/spec-2036-53446-0045.fits"
"SDSS J111119.19+362331.0",0.2424,0.024104832,"data/spec-2037-53446-0099.fits"
"SDSS J080853.76+171133.8",0.301,0.028510924,"data/spec-2081-53357-0183.fits"
"SDSS J080828.14+202015.7",0.3443,0.033244938,"data/spec-2083-53359-0111.fits"
"SDSS J080827.50+202543.4",0.3364,0.036198784,"data/spec-2083-53359-0425.fits"
"SDSS J090915.90+254500.5",0.4508,0.04094446,"data/spec-2086-53401-0367.fits"
"SDSS J101034.65+355848.0",0.5738,0.017904498,"data/spec-2090-53463-0027.fits"
"SDSS J101043.47+364255.7",0.5075,0.015494422,"data/spec-2090-53463-0426.fits"
"SDSS J121226.04+321314.7",0.4856,0.025707396,"data/spec-2095-53474-0115.fits"
"SDSS J121241.39+314746.3",0.1156,0.02349477,"data/spec-2095-53474-0263.fits"
"SDSS J111147.14+342842.5",0.1915,0.023936393,"data/spec-2100-53713-0603.fits"
"SDSS J131332.04+300744.6",0.2842,0.012043292,"data/spec-2110-53467-0018.fits"
"SDSS J141405.52+321239.5",0.2116,0.009072114,"data/spec-2125-53795-0607.fits"
"SDSS J141409.95+250927.7",0.2326,0.018864887,"data/spec-2132-53493-0325.fits"
"SDSS J141437.85+301101.1",0.0922,0.016023269,"data/spec-2138-53757-0436.fits"
"SDSS J161635.28+191349.5",0.5224,0.05387038,"data/spec-2206-53795-0011.fits"
"SDSS J161642.85+155856.4",0.3536,0.060612343,"data/spec-2207-53558-0020.fits"
"SDSS J161638.62+172723.3",0.4157,0.061738845,"data/spec-2207-53558-0611.fits"
"SDSS J111149.57+254146.7",0.1511,0.019796055,"data/spec-2212-53789-0163.fits"
"SDSS J111115.12+281550.5",0.5795,0.019665308,"data/spec-2213-53792-0288.fits"
"SDSS J111138.00+265959.0",0.3275,0.022388894,"data/spec-2214-53794-0383.fits"
"SDSS J111147.10+272932.2",0.5649,0.016809337,"data/spec-2216-53795-0615.fits"
"SDSS J121258.80+261619.5",0.1393,0.015024119,"data/spec-2236-53729-0247.fits"
"SDSS J131304.67+272807.2",0.2398,0.015787601,"data/spec-2243-53794-0390.fits"
"SDSS J131358.90+262806.3",0.2229,0.0121946335,"data/spec-2244-53795-0113.fits"
"SDSS J070744.64+133945.7",0.6492,0.02771809,"data/spec-2264-53682-0079.fits"
"SDSS J080854.16+161118.1",0.2707,0.031570055,"data/spec-2267-53713-0609.fits"
"SDSS J080812.43+175441.0",0.3,0.039115373,"data/spec-2275-53709-0043.fits"
"SDSS J080830.78+204220.5",0.6411,0.03787322,"data/spec-2277-53705-0540.fits"
"SDSS J080809.22+190133.4",0.4293,0.020793093,"data/spec-2279-53708-0607.fits"
"SDSS J080849.53+193356.4",0.5511,0.023023961,"data/spec-2280-53680-0218.fits"
"SDSS J080830.02+170309.0",0.6363,0.022169475,"data/spec-2281-53711-0054.fits"
"SDSS J080831.05+175339.0",0.1865,0.02469903,"data/spec-2281-53711-0179.fits"
"SDSS J080845.12+190117.0",0.4179,0.024175372,"data/spec-2281-53711-0485.fits"
"SDSS J090936.85+205340.3",0.2357,0.028572328,"data/spec-2282-53683-0103.fits"
"SDSS J090949.47+220020.9",0.5002,0.03247828,"data/spec-2284-53708-0169.fits"
"SDSS J090957.32+215833.9",0.4526,0.02783271,"data/spec-2284-53708-0223.fits"
"SDSS J090907.97+192418.3",0.249,0.04302137,"data/spec-2286-53700-0066.fits"
"SDSS J090904.15+202226.7",0.1778,0.04247052,"data/spec-2289-53708-0028.fits"
"SDSS J090922.35+201803.8",0.1948,0.03877692,"data/spec-2289-53708-0163.fits"
"SDSS J090937.25+242518.5",0.6104,0.031205734,"data/spec-2291-53714-0035.fits"
"SDSS J090939.28+234512.0",0.4114,0.033722926,"data/spec-2291-53714-0121.fits"
"SDSS J090919.66+235736.5",0.419,0.044344615,"data/spec-2291-53714-0229.fits"
"SDSS J090949.93+220401.9",0.6619,0.026101978,"data/spec-2292-53713-0391.fits"
"SDSS J090913.47+262656.7",0.6356,0.017553417,"data/spec-2297-53738-0435.fits"
"SDSS J090925.24+250658.0",0.1791,0.028129175,"data/spec-2341-53738-0427.fits"
"SDSS J090925.89+280648.5",0.4107,0.022004778,"data/spec-2342-53742-0321.fits"
"SDSS J101038.40+271049.0",0.5145,0.02885885,"data/spec-2347-53757-0362.fits"
"SDSS J101022.13+272209.4",0.6667,0.04460697,"data/spec-2347-53757-0601.fits"
"SDSS J101036.45+285917.6",0.257,0.021764828,"data/spec-2351-53786-0032.fits"
"SDSS J101014.79+262407.0",0.4559,0.032437447,"data/spec-2355-53792-0539.fits"
"SDSS J090918.36+195753.1",0.4302,0.027534215,"data/spec-2362-53759-0186.fits"
"SDSS J090949.10+165132.6",0.3108,0.033549283,"data/spec-2369-53733-0214.fits"
"SDSS J090921.33+173753.2",0.128,0.026919456,"data/spec-2370-53764-0301.fits"
"SDSS J101007.95+194909.7",0.364,0.030806942,"data/spec-2373-53768-0428.fits"
"SDSS J101029.36+192938.9",0.4063,0.025794983,"data/spec-2375-53770-0303.fits"
